,MSE,PayoffLoss,loss,val_MSE,val_PayoffLoss,val_loss
1,0.07236432284116745,0.028202194720506668,0.4342934784047744,0.046922456473112106,0.01573742926120758,0.2816831356918111
2,0.03252757340669632,0.011052516289055347,0.1952068353582831,0.0258222334086895,0.008724124170839787,0.15502119798169417
3,0.02115516923367977,0.007175355218350887,0.12692961150898652,0.01946268044412136,0.006616329774260521,0.11691882855681812
4,0.017141778022050858,0.005830083973705769,0.10282550786242765,0.01741153933107853,0.005870496388524771,0.10462256012874491
5,0.014991364441812038,0.005099534522742033,0.08994308568169089,0.015898726880550385,0.005333093926310539,0.09537304220550201
6,0.013491276651620865,0.004591429140418768,0.08095185835501727,0.013660197146236897,0.004613704979419708,0.08195290868422564
7,0.012434188276529312,0.0042200470343232155,0.07460543450187235,0.012986896559596062,0.004386597312986851,0.07792243513359744
8,0.011698096990585327,0.003964347764849663,0.07019330514879787,0.012773356400430202,0.004275946877896786,0.07671662123553893
9,0.011144650168716908,0.003780834609642625,0.0668626541965148,0.011802946217358112,0.003949277102947235,0.07085092233279172
10,0.010656878352165222,0.0036119106225669384,0.0639413858610041,0.011597896926105022,0.0038982282858341932,0.06969784114255624
11,0.010255023837089539,0.003480976214632392,0.061538924386571436,0.010423746891319752,0.0035004382953047752,0.06260220588761217
12,0.009859398938715458,0.0033530895598232746,0.05916366914931465,0.010592486709356308,0.003575102658942342,0.06357362516276976
13,0.009541699662804604,0.003240686608478427,0.05724911975159364,0.01048586331307888,0.0035343321505934,0.06302137422754484
14,0.00926276482641697,0.003148333402350545,0.05557622422470766,0.00959059875458479,0.00323219015263021,0.05752981598587597
15,0.009027406573295593,0.003068123944103718,0.054163473280387765,0.009405453689396381,0.003191842697560787,0.056357130790458
16,0.008791443891823292,0.0029921347741037607,0.05275186536873088,0.010278602130711079,0.0034475098364055157,0.06161279255081625
17,0.008616821840405464,0.0029232106171548367,0.051707321248335,0.009728428907692432,0.0032690183725208044,0.05830044762106503
18,0.008397323079407215,0.002857712097465992,0.050388377438923895,0.00912981666624546,0.0030680852942168713,0.05479778616708868
19,0.008272528648376465,0.0028126253746449947,0.04963826203030698,0.008294818922877312,0.002824055263772607,0.04981550736216938
20,0.00809361319988966,0.0027548607904464006,0.04856942938145469,0.008817058056592941,0.002982001518830657,0.05283031837379231
21,0.008006779477000237,0.002721364377066493,0.04804280176723705,0.008134718053042889,0.002756658708676696,0.04881133414612097
22,0.007829343900084496,0.0026607338804751635,0.046974289660243425,0.008113846182823181,0.002775228349491954,0.04865842269027934
23,0.007753291632980108,0.0026329676620662212,0.04651214048371596,0.008594987913966179,0.0028884049970656633,0.051622238228250954
24,0.007587464526295662,0.0025744365993887186,0.045532371666150935,0.00794533547013998,0.002675696974620223,0.047671326504034155
25,0.0075430781580507755,0.0025543123483657837,0.04526192735784194,0.007799508050084114,0.0026329264510422945,0.04681960965675466
26,0.0074868774972856045,0.0025372710078954697,0.044923219187119424,0.008308181539177895,0.0027809850871562958,0.04983177401598762
27,0.007370505481958389,0.0025009308010339737,0.04423010961413384,0.008440068922936916,0.0028411741368472576,0.05063490240468698
28,0.007223706226795912,0.002450983738526702,0.043351438387702494,0.008227603510022163,0.0027565292548388243,0.04934998885287958
29,0.007193667348474264,0.002435850678011775,0.043167868015345404,0.007656702306121588,0.0025918360333889723,0.04585368489447762
30,0.007144903764128685,0.0024192261043936014,0.0428749243711724,0.007507895585149527,0.0025348125491291285,0.04503058304786682
31,0.007047909311950207,0.0023873450700193644,0.04229789240114829,0.007738134358078241,0.0026003464590758085,0.04651445444261326
32,0.006947996094822884,0.002352674026042223,0.04168275362253189,0.00780301820486784,0.0026420745998620987,0.046816390279461356
